record_type,timestamp_local,outcome,tmdb_title_key,display_title,fetch_summary_head,app_streaming_context,raw_title_context,notes
tmdb_quality,2026-08-18 00:55:28,SUCCESS,"Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","Life, Larry and the Pursuit of Unhappiness: An Almost History of America","Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","app_name=""HBO Max"" app_id=""com.wbd.stream"" streaming_service_label=""Max"" streaming_service_badge=""App logos/AppLogo_HBOMax.png""","raw_title=""Livingston"" raw_query=""Life, Larry, and the Pursuit of Unhappiness: An Almost History of America"" layer_series_title=""Livingston""",
tmdb_quality,2026-08-18 00:55:34,SUCCESS,"Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","Life, Larry and the Pursuit of Unhappiness: An Almost History of America","Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","app_name=""HBO Max"" app_id=""com.wbd.stream"" streaming_service_label=""Max"" streaming_service_badge=""App logos/AppLogo_HBOMax.png""","raw_title=""Livingston"" raw_query=""Life, Larry, and the Pursuit of Unhappiness: An Almost History of America"" layer_series_title=""Livingston""",
tmdb_quality,2026-08-18 00:55:41,SUCCESS,"Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","Life, Larry and the Pursuit of Unhappiness: An Almost History of America","Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","app_name=""HBO Max"" app_id=""com.wbd.stream"" streaming_service_label=""Max"" streaming_service_badge=""App logos/AppLogo_HBOMax.png""","raw_title=""Livingston"" raw_query=""Life, Larry, and the Pursuit of Unhappiness: An Almost History of America"" layer_series_title=""Livingston""",
tmdb_quality,2026-08-18 00:58:10,SUCCESS,"Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","Life, Larry and the Pursuit of Unhappiness: An Almost History of America","Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","app_name=""HBO Max"" app_id=""com.wbd.stream"" streaming_service_label=""Max"" streaming_service_badge=""App logos/AppLogo_HBOMax.png""","raw_title=""Livingston"" raw_query=""Life, Larry, and the Pursuit of Unhappiness: An Almost History of America"" layer_series_title=""Livingston""",
tmdb_quality,2026-08-18 01:00:26,SUCCESS,"Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","Life, Larry and the Pursuit of Unhappiness: An Almost History of America","Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","app_name=""HBO Max"" app_id=""com.wbd.stream"" streaming_service_label=""Max"" streaming_service_badge=""App logos/AppLogo_HBOMax.png""","raw_title=""Livingston"" raw_query=""Life, Larry, and the Pursuit of Unhappiness: An Almost History of America"" layer_series_title=""Livingston""",
tmdb_quality,2026-08-18 01:02:39,SUCCESS,"Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","Life, Larry and the Pursuit of Unhappiness: An Almost History of America","Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","app_name=""HBO Max"" app_id=""com.wbd.stream"" streaming_service_label=""Max"" streaming_service_badge=""App logos/AppLogo_HBOMax.png""","raw_title=""Livingston"" raw_query=""Life, Larry, and the Pursuit of Unhappiness: An Almost History of America"" layer_series_title=""Livingston""",
tmdb_quality,2026-08-18 01:11:17,SUCCESS,"Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","Life, Larry and the Pursuit of Unhappiness: An Almost History of America","Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","app_name=""HBO Max"" app_id=""com.wbd.stream"" streaming_service_label=""Max"" streaming_service_badge=""App logos/AppLogo_HBOMax.png""","raw_title=""Livingston"" raw_query=""Life, Larry, and the Pursuit of Unhappiness: An Almost History of America"" layer_series_title=""Livingston""",
tmdb_quality,2026-08-18 01:17:05,SUCCESS,"Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","Life, Larry and the Pursuit of Unhappiness: An Almost History of America","Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","app_name=""HBO Max"" app_id=""com.wbd.stream"" streaming_service_label=""Max"" streaming_service_badge=""App logos/AppLogo_HBOMax.png""","raw_title=""Livingston"" raw_query=""Life, Larry, and the Pursuit of Unhappiness: An Almost History of America"" layer_series_title=""Livingston""",
tmdb_quality,2026-08-18 01:30:49,SUCCESS,"Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","Life, Larry and the Pursuit of Unhappiness: An Almost History of America","Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","app_name=""HBO Max"" app_id=""com.wbd.stream"" streaming_service_label=""Max"" streaming_service_badge=""App logos/AppLogo_HBOMax.png""","raw_title=""Livingston"" raw_query=""Life, Larry, and the Pursuit of Unhappiness: An Almost History of America"" layer_series_title=""Livingston""",
tmdb_quality,2026-08-18 01:40:50,SUCCESS,"Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","Life, Larry and the Pursuit of Unhappiness: An Almost History of America","Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","app_name=""HBO Max"" app_id=""com.wbd.stream"" streaming_service_label=""Max"" streaming_service_badge=""App logos/AppLogo_HBOMax.png""","raw_title=""Livingston"" raw_query=""Life, Larry, and the Pursuit of Unhappiness: An Almost History of America"" layer_series_title=""Livingston""",
tmdb_quality,2026-08-18 01:59:19,SUCCESS,"Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","Life, Larry and the Pursuit of Unhappiness: An Almost History of America","Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","app_name=""HBO Max"" app_id=""com.wbd.stream"" streaming_service_label=""Max"" streaming_service_badge=""App logos/AppLogo_HBOMax.png""","raw_title=""Livingston"" raw_query=""Life, Larry, and the Pursuit of Unhappiness: An Almost History of America"" layer_series_title=""Livingston""",
tmdb_quality,2026-08-18 12:24:23,SUCCESS,"Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","Life, Larry and the Pursuit of Unhappiness: An Almost History of America","Life, Larry and the Pursuit of Unhappiness_ An Almost History of America","app_name=""HBO Max"" app_id=""com.wbd.stream"" streaming_service_label=""Max"" streaming_service_badge=""App logos/AppLogo_HBOMax.png""","raw_title=""Livingston"" raw_query=""Life, Larry, and the Pursuit of Unhappiness: An Almost History of America"" layer_series_title=""Livingston""",
tmdb_quality,2026-08-18 12:42:24,SUCCESS,Strange World,Strange World,Strange World,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Strange World"" raw_query=""Strange World"" layer_series_title=""Strange World""",
